Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Customer_Segment,Sales_Channel,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Month
ORD00180,2025-03-10,CUST1246,Laptop,Electronics,South,Chennai,Corporate,Online,4,61230.22,0.08,225327.21,176343.03,48984.18,2025-03
ORD00181,2025-11-20,CUST1023,Headphones,Electronics,West,Mumbai,Corporate,Distributor,1,3411.0,0.02,3342.78,2455.92,886.86,2025-11
ORD00182,2025-04-13,CUST1019,Laptop,Electronics,South,Chennai,Consumer,Distributor,3,60980.12,0.05,173793.34,131717.06,42076.28,2025-04
ORD00183,2025-11-28,CUST1224,Monitor,Electronics,South,Hyderabad,Home Office,Online,1,19223.12,0.05,18261.96,13840.65,4421.31,2025-11
ORD00184,2025-07-24,CUST1266,Keyboard,Accessories,West,Surat,Consumer,Online,4,2332.82,0.05,8864.72,5132.2,3732.52,2025-07
ORD00185,2025-05-17,CUST1165,Smartphone,Electronics,West,Mumbai,Consumer,Distributor,1,26915.58,0.05,25569.8,19379.22,6190.58,2025-05
ORD00186,2025-02-22,CUST1228,Smartphone,Electronics,South,Chennai,Consumer,Retail Store,2,28716.73,0.15,48818.44,41352.09,7466.35,2025-02
ORD00187,2025-06-29,CUST1039,Keyboard,Accessories,North,Lucknow,Corporate,Online,3,2311.66,0.0,6934.98,3814.24,3120.74,2025-06
ORD00188,2025-12-10,CUST1018,Backpack,Accessories,South,Bengaluru,Home Office,Online,3,1815.9,0.08,5011.88,2996.24,2015.64,2025-12
ORD00189,2025-03-06,CUST1348,Smartphone,Electronics,South,Chennai,Consumer,Distributor,1,28132.83,0.02,27570.17,20255.64,7314.53,2025-03
ORD00190,2025-08-19,CUST1143,Desk,Furniture,South,Hyderabad,Corporate,Online,2,14380.45,0.15,24446.76,17831.76,6615.0,2025-08
ORD00191,2025-05-08,CUST1134,Smartphone,Electronics,North,Jaipur,Consumer,Online,3,26177.1,0.05,74604.73,56542.54,18062.19,2025-05
ORD00192,2025-12-27,CUST1038,Keyboard,Accessories,North,Lucknow,Corporate,Distributor,1,2339.82,0.02,2293.02,1286.9,1006.12,2025-12
ORD00193,2025-08-20,CUST1342,Headphones,Electronics,West,Surat,Home Office,Retail Store,8,3724.23,0.05,28304.15,21451.56,6852.59,2025-08
ORD00194,2025-06-27,CUST1327,Smartphone,Electronics,East,Patna,Home Office,Distributor,4,28596.29,0.15,97227.39,82357.32,14870.07,2025-06
ORD00195,2025-03-31,CUST1014,Desk,Furniture,South,Hyderabad,Home Office,Retail Store,2,14613.67,0.08,26889.15,18120.95,8768.2,2025-03
ORD00196,2025-07-04,CUST1034,Mouse,Accessories,East,Guwahati,Corporate,Retail Store,3,1171.05,0.0,3513.15,1932.23,1580.92,2025-07
ORD00197,2025-06-08,CUST1065,Backpack,Accessories,West,Surat,Corporate,Retail Store,5,1865.08,0.0,9325.4,5128.97,4196.43,2025-06
ORD00198,2025-06-12,CUST1094,Smartphone,Electronics,South,Chennai,Consumer,Retail Store,3,29779.05,0.1,80403.43,64322.75,16080.68,2025-06
ORD00199,2025-03-08,CUST1166,Backpack,Accessories,South,Hyderabad,Home Office,Online,2,1911.48,0.02,3746.5,2102.63,1643.87,2025-03
ORD00200,2025-12-30,CUST1141,Monitor,Electronics,South,Chennai,Home Office,Online,3,18806.04,0.1,50776.31,40621.05,10155.26,2025-12
ORD00201,2025-03-06,CUST1088,Office Chair,Furniture,East,Kolkata,Consumer,Online,6,12272.7,0.02,72163.48,45654.44,26509.04,2025-03
ORD00202,2025-12-04,CUST1042,Printer,Electronics,West,Ahmedabad,Home Office,Retail Store,5,13068.47,0.0,65342.35,47046.49,18295.86,2025-12
ORD00203,2025-01-24,CUST1322,Printer,Electronics,South,Bengaluru,Corporate,Online,3,13242.05,0.08,36548.06,28602.83,7945.23,2025-01
ORD00204,2025-10-07,CUST1233,Office Chair,Furniture,East,Patna,Consumer,Retail Store,4,12765.22,0.05,48507.84,31657.75,16850.09,2025-10
ORD00205,2025-02-07,CUST1164,Laptop,Electronics,North,Chandigarh,Consumer,Online,3,66106.86,0.05,188404.55,142790.82,45613.73,2025-02
ORD00206,2025-06-26,CUST1137,Backpack,Accessories,North,Lucknow,Consumer,Online,2,1658.65,0.0,3317.3,1824.52,1492.78,2025-06
ORD00207,2025-08-19,CUST1082,Monitor,Electronics,North,Delhi,Consumer,Online,3,16852.24,0.02,49545.59,36400.84,13144.75,2025-08
ORD00208,2025-06-17,CUST1158,Printer,Electronics,West,Pune,Corporate,Online,3,14366.24,0.08,39650.82,31031.08,8619.74,2025-06
ORD00209,2025-09-12,CUST1025,Laptop,Electronics,North,Chandigarh,Consumer,Distributor,2,59852.64,0.05,113720.02,86187.8,27532.22,2025-09
ORD00210,2025-01-26,CUST1136,Office Chair,Furniture,South,Kochi,Consumer,Online,1,11348.75,0.02,11121.77,7036.23,4085.54,2025-01
ORD00211,2025-07-07,CUST1038,Backpack,Accessories,South,Kochi,Consumer,Retail Store,2,1814.04,0.05,3446.68,1995.44,1451.24,2025-07
ORD00212,2025-07-17,CUST1050,Mouse,Accessories,South,Chennai,Home Office,Retail Store,3,1236.84,0.02,3636.31,2040.79,1595.52,2025-07
ORD00213,2025-07-21,CUST1261,Desk,Furniture,West,Ahmedabad,Corporate,Online,1,15364.71,0.1,13828.24,9526.12,4302.12,2025-07
ORD00214,2025-07-25,CUST1077,Mouse,Accessories,North,Delhi,Consumer,Online,3,1147.06,0.08,3165.89,1892.65,1273.24,2025-07
ORD00215,2025-11-07,CUST1304,Mouse,Accessories,North,Lucknow,Consumer,Distributor,4,1240.74,0.05,4714.81,2729.63,1985.18,2025-11
ORD00216,2025-06-22,CUST1170,Mouse,Accessories,West,Surat,Corporate,Online,5,1149.55,0.05,5460.36,3161.26,2299.1,2025-06
ORD00217,2025-12-11,CUST1306,Smartphone,Electronics,West,Ahmedabad,Corporate,Retail Store,4,27217.79,0.0,108871.16,78387.24,30483.92,2025-12
ORD00218,2025-08-31,CUST1318,Office Chair,Furniture,West,Pune,Corporate,Retail Store,1,12473.26,0.15,10602.27,7733.42,2868.85,2025-08
ORD00219,2025-07-14,CUST1226,Headphones,Electronics,West,Pune,Consumer,Distributor,1,3583.79,0.0,3583.79,2580.33,1003.46,2025-07
ORD00220,2025-06-10,CUST1032,Backpack,Accessories,North,Jaipur,Consumer,Retail Store,6,1900.58,0.15,9692.96,6271.91,3421.05,2025-06
ORD00221,2025-12-28,CUST1236,Headphones,Electronics,South,Chennai,Home Office,Online,2,3588.26,0.02,7032.99,5167.09,1865.9,2025-12
ORD00222,2025-09-30,CUST1153,Desk,Furniture,East,Patna,Corporate,Online,2,15163.94,0.1,27295.09,18803.29,8491.8,2025-09
ORD00223,2025-04-26,CUST1141,Office Chair,Furniture,West,Pune,Corporate,Online,3,11219.86,0.1,30293.62,20868.94,9424.68,2025-04
ORD00224,2025-05-28,CUST1149,Smartphone,Electronics,East,Guwahati,Home Office,Online,2,27407.37,0.02,53718.45,39466.61,14251.84,2025-05
ORD00225,2025-01-22,CUST1110,Office Chair,Furniture,West,Mumbai,Consumer,Online,2,11549.19,0.08,21250.51,14321.0,6929.51,2025-01
ORD00226,2025-04-14,CUST1026,Mouse,Accessories,South,Chennai,Consumer,Retail Store,3,1150.85,0.02,3383.5,1898.9,1484.6,2025-04
ORD00227,2025-12-09,CUST1349,Mouse,Accessories,North,Jaipur,Consumer,Online,4,1290.82,0.0,5163.28,2839.8,2323.48,2025-12
ORD00228,2025-03-12,CUST1334,Laptop,Electronics,West,Pune,Consumer,Distributor,5,63888.22,0.08,293885.81,229997.59,63888.22,2025-03
ORD00229,2025-04-13,CUST1020,Office Chair,Furniture,South,Hyderabad,Home Office,Online,3,12752.73,0.1,34432.37,23720.08,10712.29,2025-04
ORD00230,2025-03-31,CUST1096,Backpack,Accessories,West,Pune,Home Office,Online,5,1837.77,0.08,8453.74,5053.87,3399.87,2025-03
ORD00231,2025-05-29,CUST1279,Laptop,Electronics,North,Delhi,Home Office,Online,2,68066.04,0.15,115712.27,98015.1,17697.17,2025-05
ORD00232,2025-09-26,CUST1170,Keyboard,Accessories,West,Pune,Home Office,Online,1,2200.93,0.0,2200.93,1210.51,990.42,2025-09
ORD00233,2025-03-25,CUST1099,Keyboard,Accessories,East,Bhubaneswar,Consumer,Online,2,2227.07,0.15,3786.02,2449.78,1336.24,2025-03
ORD00234,2025-03-31,CUST1049,Printer,Electronics,West,Surat,Home Office,Online,1,13983.24,0.15,11885.75,10067.93,1817.82,2025-03
ORD00235,2025-04-05,CUST1169,Headphones,Electronics,South,Bengaluru,Consumer,Online,2,3329.34,0.05,6325.75,4794.25,1531.5,2025-04
ORD00236,2025-06-04,CUST1061,Printer,Electronics,West,Mumbai,Consumer,Online,2,14498.29,0.15,24647.09,20877.54,3769.55,2025-06
ORD00237,2025-08-27,CUST1315,Office Chair,Furniture,North,Lucknow,Corporate,Retail Store,6,11579.08,0.05,66000.76,43074.18,22926.58,2025-08
ORD00238,2025-04-24,CUST1282,Monitor,Electronics,West,Surat,Consumer,Retail Store,3,16630.03,0.08,45898.88,35920.86,9978.02,2025-04
ORD00239,2025-08-30,CUST1270,Mouse,Accessories,West,Pune,Corporate,Retail Store,3,1227.93,0.0,3683.79,2026.08,1657.71,2025-08
ORD00240,2025-08-17,CUST1104,Mouse,Accessories,East,Kolkata,Home Office,Online,5,1138.01,0.1,5121.05,3129.53,1991.52,2025-08
ORD00241,2025-10-21,CUST1299,Mouse,Accessories,North,Lucknow,Home Office,Online,4,1284.57,0.15,4367.54,2826.05,1541.49,2025-10
ORD00242,2025-09-08,CUST1289,Smartphone,Electronics,West,Surat,Corporate,Online,3,30033.6,0.08,82892.74,64872.58,18020.16,2025-09
ORD00243,2025-01-30,CUST1112,Mouse,Accessories,South,Chennai,Corporate,Online,5,1279.65,0.15,5438.51,3519.04,1919.47,2025-01
ORD00244,2025-10-24,CUST1242,Smartphone,Electronics,North,Lucknow,Corporate,Online,1,27418.31,0.0,27418.31,19741.18,7677.13,2025-10
ORD00245,2025-01-17,CUST1192,Office Chair,Furniture,South,Bengaluru,Corporate,Distributor,3,11069.68,0.08,30552.32,20589.6,9962.72,2025-01
ORD00246,2025-07-15,CUST1069,Keyboard,Accessories,West,Surat,Consumer,Retail Store,4,2350.77,0.1,8462.77,5171.69,3291.08,2025-07
ORD00247,2025-12-01,CUST1012,Desk,Furniture,North,Chandigarh,Corporate,Retail Store,2,14827.64,0.0,29655.28,18386.27,11269.01,2025-12
ORD00248,2025-06-02,CUST1080,Keyboard,Accessories,East,Guwahati,Corporate,Retail Store,2,2364.26,0.05,4492.09,2600.69,1891.4,2025-06
ORD00249,2025-05-22,CUST1124,Monitor,Electronics,West,Mumbai,Consumer,Retail Store,3,19335.23,0.0,58005.69,41764.1,16241.59,2025-05
ORD00250,2025-04-16,CUST1023,Smartphone,Electronics,North,Delhi,Consumer,Retail Store,5,29581.48,0.02,144949.25,106493.33,38455.92,2025-04
ORD00251,2025-07-25,CUST1120,Keyboard,Accessories,South,Bengaluru,Corporate,Retail Store,1,2127.65,0.05,2021.27,1170.21,851.06,2025-07
ORD00252,2025-10-22,CUST1114,Desk,Furniture,East,Patna,Consumer,Distributor,10,14724.23,0.1,132518.07,91290.23,41227.84,2025-10
ORD00253,2025-07-31,CUST1330,Office Chair,Furniture,South,Bengaluru,Corporate,Online,3,12674.18,0.05,36121.41,23573.97,12547.44,2025-07
ORD00254,2025-12-10,CUST1276,Backpack,Accessories,West,Ahmedabad,Corporate,Online,2,1747.27,0.02,3424.65,1922.0,1502.65,2025-12
ORD00255,2025-08-31,CUST1288,Monitor,Electronics,West,Ahmedabad,Home Office,Online,2,17048.14,0.0,34096.28,24549.32,9546.96,2025-08
ORD00256,2025-07-31,CUST1231,Backpack,Accessories,East,Bhubaneswar,Consumer,Online,2,1816.36,0.0,3632.72,1998.0,1634.72,2025-07
ORD00257,2025-07-09,CUST1038,Smartphone,Electronics,South,Bengaluru,Consumer,Online,3,29953.97,0.0,89861.91,64700.58,25161.33,2025-07
ORD00258,2025-04-07,CUST1109,Printer,Electronics,West,Pune,Consumer,Distributor,2,14439.11,0.0,28878.22,20792.32,8085.9,2025-04
ORD00259,2025-04-08,CUST1123,Smartphone,Electronics,West,Surat,Home Office,Retail Store,4,28313.87,0.08,104195.04,81543.95,22651.09,2025-04
ORD00260,2025-10-10,CUST1263,Desk,Furniture,West,Surat,Consumer,Retail Store,2,14033.22,0.05,26663.12,17401.19,9261.93,2025-10
ORD00261,2025-09-12,CUST1212,Keyboard,Accessories,North,Chandigarh,Corporate,Online,1,2240.48,0.05,2128.46,1232.26,896.2,2025-09
ORD00262,2025-01-24,CUST1214,Printer,Electronics,West,Pune,Consumer,Retail Store,3,15097.72,0.15,38499.19,32611.08,5888.11,2025-01
ORD00263,2025-06-01,CUST1173,Headphones,Electronics,North,Jaipur,Consumer,Retail Store,3,3298.45,0.15,8411.05,7124.65,1286.4,2025-06
ORD00264,2025-05-12,CUST1280,Keyboard,Accessories,West,Surat,Consumer,Retail Store,2,2206.45,0.02,4324.64,2427.09,1897.55,2025-05
ORD00265,2025-09-08,CUST1025,Headphones,Electronics,West,Mumbai,Corporate,Retail Store,1,3711.33,0.15,3154.63,2672.16,482.47,2025-09
ORD00266,2025-01-04,CUST1192,Backpack,Accessories,North,Jaipur,Consumer,Online,2,1869.34,0.08,3439.59,2056.27,1383.32,2025-01
ORD00267,2025-01-31,CUST1007,Printer,Electronics,East,Guwahati,Corporate,Online,3,14441.32,0.08,39858.04,31193.25,8664.79,2025-01
ORD00268,2025-01-09,CUST1055,Mouse,Accessories,West,Ahmedabad,Consumer,Retail Store,4,1238.88,0.02,4856.41,2725.54,2130.87,2025-01
ORD00269,2025-02-19,CUST1041,Mouse,Accessories,North,Jaipur,Corporate,Online,2,1173.02,0.08,2158.36,1290.32,868.04,2025-02
ORD00270,2025-07-11,CUST1335,Backpack,Accessories,South,Bengaluru,Home Office,Online,4,1740.55,0.0,6962.2,3829.21,3132.99,2025-07
ORD00271,2025-11-29,CUST1088,Laptop,Electronics,North,Chandigarh,Consumer,Online,3,68217.36,0.15,173954.27,147349.5,26604.77,2025-11
ORD00272,2025-02-12,CUST1022,Keyboard,Accessories,West,Ahmedabad,Corporate,Distributor,1,2309.16,0.1,2078.24,1270.04,808.2,2025-02
ORD00273,2025-04-28,CUST1279,Monitor,Electronics,West,Surat,Consumer,Distributor,4,19057.17,0.05,72417.25,54884.65,17532.6,2025-04
ORD00274,2025-10-16,CUST1204,Laptop,Electronics,North,Lucknow,Consumer,Online,1,69297.7,0.15,58903.04,49894.34,9008.7,2025-10
ORD00275,2025-02-09,CUST1170,Office Chair,Furniture,North,Jaipur,Corporate,Retail Store,4,12021.78,0.1,43278.41,29814.01,13464.4,2025-02
ORD00276,2025-07-16,CUST1119,Headphones,Electronics,West,Mumbai,Consumer,Distributor,1,3500.85,0.08,3220.78,2520.61,700.17,2025-07
ORD00277,2025-02-08,CUST1252,Desk,Furniture,East,Guwahati,Home Office,Online,3,15715.91,0.08,43375.91,29231.59,14144.32,2025-02
ORD00278,2025-04-27,CUST1317,Desk,Furniture,East,Guwahati,Consumer,Retail Store,4,15359.91,0.0,61439.64,38092.58,23347.06,2025-04
ORD00279,2025-06-01,CUST1200,Monitor,Electronics,West,Mumbai,Consumer,Online,4,18581.66,0.02,72840.11,53515.18,19324.93,2025-06
ORD00280,2025-06-12,CUST1068,Desk,Furniture,North,Delhi,Home Office,Online,4,15709.9,0.0,62839.6,38960.55,23879.05,2025-06
ORD00281,2025-02-14,CUST1307,Headphones,Electronics,South,Kochi,Consumer,Online,3,3718.4,0.1,10039.68,8031.74,2007.94,2025-02
ORD00282,2025-06-16,CUST1293,Backpack,Accessories,North,Chandigarh,Consumer,Online,6,1753.34,0.02,10309.64,5786.02,4523.62,2025-06
ORD00283,2025-09-24,CUST1086,Headphones,Electronics,East,Bhubaneswar,Consumer,Online,3,3430.33,0.0,10290.99,7409.51,2881.48,2025-09
ORD00284,2025-08-11,CUST1321,Office Chair,Furniture,South,Kochi,Corporate,Online,6,11220.45,0.15,57224.3,41740.07,15484.23,2025-08
ORD00285,2025-09-11,CUST1318,Printer,Electronics,East,Guwahati,Consumer,Online,8,14175.35,0.05,107732.66,81650.02,26082.64,2025-09
ORD00286,2025-07-14,CUST1154,Desk,Furniture,South,Kochi,Corporate,Distributor,8,13886.26,0.02,108868.28,68875.85,39992.43,2025-07
ORD00287,2025-06-14,CUST1150,Printer,Electronics,West,Pune,Consumer,Online,2,13922.94,0.05,26453.59,20049.03,6404.56,2025-06
ORD00288,2025-12-22,CUST1059,Keyboard,Accessories,West,Pune,Consumer,Online,4,2215.01,0.05,8417.04,4873.02,3544.02,2025-12
ORD00289,2025-10-16,CUST1108,Monitor,Electronics,East,Bhubaneswar,Corporate,Retail Store,8,17385.24,0.08,127955.37,100138.98,27816.39,2025-10
ORD00290,2025-08-13,CUST1072,Office Chair,Furniture,West,Mumbai,Corporate,Retail Store,2,12174.4,0.08,22400.9,15096.26,7304.64,2025-08
ORD00291,2025-11-21,CUST1246,Office Chair,Furniture,South,Bengaluru,Corporate,Retail Store,1,11098.56,0.1,9988.7,6881.11,3107.59,2025-11
ORD00292,2025-10-26,CUST1305,Backpack,Accessories,South,Kochi,Corporate,Retail Store,2,1666.76,0.1,3000.17,1833.44,1166.73,2025-10
ORD00293,2025-11-23,CUST1289,Smartphone,Electronics,North,Jaipur,Corporate,Online,3,29445.25,0.0,88335.75,63601.74,24734.01,2025-11
ORD00294,2025-11-27,CUST1114,Backpack,Accessories,West,Ahmedabad,Home Office,Online,1,1759.73,0.05,1671.74,967.85,703.89,2025-11
ORD00295,2025-09-19,CUST1257,Mouse,Accessories,East,Bhubaneswar,Consumer,Online,4,1128.4,0.1,4062.24,2482.48,1579.76,2025-09
ORD00296,2025-03-19,CUST1073,Desk,Furniture,West,Surat,Consumer,Online,8,15053.38,0.0,120427.04,74664.76,45762.28,2025-03
ORD00297,2025-06-28,CUST1232,Office Chair,Furniture,South,Bengaluru,Corporate,Online,1,12518.39,0.15,10640.63,7761.4,2879.23,2025-06
ORD00298,2025-06-13,CUST1125,Smartphone,Electronics,South,Hyderabad,Consumer,Online,1,26726.88,0.02,26192.34,19243.35,6948.99,2025-06
ORD00299,2025-09-22,CUST1323,Headphones,Electronics,East,Patna,Corporate,Distributor,2,3568.82,0.08,6566.63,5139.1,1427.53,2025-09
ORD00300,2025-04-05,CUST1304,Headphones,Electronics,East,Guwahati,Consumer,Retail Store,6,3267.79,0.08,18038.2,14116.85,3921.35,2025-04
ORD00301,2025-08-08,CUST1296,Backpack,Accessories,North,Jaipur,Consumer,Retail Store,5,1670.88,0.0,8354.4,4594.92,3759.48,2025-08
ORD00302,2025-02-22,CUST1271,Mouse,Accessories,North,Lucknow,Consumer,Online,4,1206.02,0.08,4438.15,2653.24,1784.91,2025-02
ORD00303,2025-11-24,CUST1089,Desk,Furniture,East,Guwahati,Corporate,Online,5,15097.52,0.1,67938.84,46802.31,21136.53,2025-11
ORD00304,2025-12-11,CUST1094,Office Chair,Furniture,West,Mumbai,Corporate,Online,2,12263.87,0.0,24527.74,15207.2,9320.54,2025-12
ORD00305,2025-07-11,CUST1326,Headphones,Electronics,South,Kochi,Corporate,Retail Store,2,3626.61,0.08,6672.96,5222.32,1450.64,2025-07
ORD00306,2025-10-03,CUST1028,Headphones,Electronics,East,Guwahati,Consumer,Online,5,3766.48,0.1,16949.16,13559.33,3389.83,2025-10
ORD00307,2025-07-03,CUST1210,Laptop,Electronics,South,Bengaluru,Corporate,Distributor,3,65169.52,0.08,179867.88,140766.16,39101.72,2025-07
ORD00308,2025-12-17,CUST1150,Keyboard,Accessories,South,Kochi,Consumer,Online,1,2137.68,0.02,2094.93,1175.72,919.21,2025-12
ORD00309,2025-01-17,CUST1282,Office Chair,Furniture,North,Lucknow,Consumer,Online,4,12566.76,0.08,46245.68,31165.56,15080.12,2025-01
ORD00310,2025-09-19,CUST1226,Smartphone,Electronics,East,Patna,Corporate,Retail Store,2,26973.33,0.0,53946.66,38841.6,15105.06,2025-09
ORD00311,2025-10-07,CUST1231,Monitor,Electronics,West,Mumbai,Corporate,Retail Store,2,17824.24,0.0,35648.48,25666.91,9981.57,2025-10
ORD00312,2025-05-15,CUST1108,Desk,Furniture,West,Mumbai,Consumer,Distributor,4,13988.3,0.02,54834.14,34690.98,20143.16,2025-05
ORD00313,2025-10-29,CUST1031,Desk,Furniture,West,Surat,Consumer,Online,1,13860.84,0.02,13583.62,8593.72,4989.9,2025-10
ORD00314,2025-10-19,CUST1264,Desk,Furniture,South,Bengaluru,Consumer,Retail Store,2,16110.36,0.05,30609.68,19976.85,10632.83,2025-10
ORD00315,2025-12-14,CUST1068,Smartphone,Electronics,North,Chandigarh,Home Office,Distributor,5,29505.19,0.02,144575.43,106218.68,38356.75,2025-12
ORD00316,2025-05-08,CUST1324,Headphones,Electronics,West,Pune,Corporate,Retail Store,3,3609.75,0.1,9746.33,7797.06,1949.27,2025-05
ORD00317,2025-05-18,CUST1143,Backpack,Accessories,South,Hyderabad,Corporate,Distributor,1,1773.78,0.1,1596.4,975.58,620.82,2025-05
ORD00318,2025-12-22,CUST1048,Desk,Furniture,South,Kochi,Consumer,Online,4,14215.91,0.15,48334.09,35255.46,13078.63,2025-12
ORD00319,2025-08-23,CUST1166,Desk,Furniture,West,Surat,Consumer,Online,1,14175.45,0.05,13466.68,8788.78,4677.9,2025-08
ORD00320,2025-05-26,CUST1025,Desk,Furniture,East,Bhubaneswar,Corporate,Online,2,14400.58,0.15,24480.99,17856.72,6624.27,2025-05
ORD00321,2025-01-24,CUST1001,Smartphone,Electronics,East,Guwahati,Consumer,Distributor,1,28220.54,0.08,25962.9,20318.79,5644.11,2025-01
ORD00322,2025-08-08,CUST1048,Monitor,Electronics,West,Pune,Home Office,Online,5,18618.04,0.05,88435.69,67024.94,21410.75,2025-08
ORD00323,2025-12-02,CUST1157,Desk,Furniture,South,Chennai,Corporate,Retail Store,1,15384.47,0.15,13076.8,9538.37,3538.43,2025-12
ORD00324,2025-12-25,CUST1304,Monitor,Electronics,South,Hyderabad,Corporate,Online,3,17366.21,0.02,51056.66,37511.01,13545.65,2025-12
ORD00325,2025-04-26,CUST1068,Mouse,Accessories,East,Kolkata,Consumer,Online,1,1287.33,0.08,1184.34,708.03,476.31,2025-04
ORD00326,2025-09-02,CUST1071,Smartphone,Electronics,North,Delhi,Corporate,Online,2,29065.78,0.05,55224.98,41854.72,13370.26,2025-09
ORD00327,2025-07-15,CUST1226,Headphones,Electronics,East,Bhubaneswar,Consumer,Retail Store,3,3530.44,0.02,10379.49,7625.75,2753.74,2025-07
ORD00328,2025-06-29,CUST1045,Monitor,Electronics,East,Bhubaneswar,Home Office,Retail Store,2,18321.76,0.02,35910.65,26383.33,9527.32,2025-06
ORD00329,2025-02-21,CUST1142,Headphones,Electronics,West,Surat,Consumer,Online,5,3454.98,0.02,16929.4,12437.93,4491.47,2025-02
ORD00330,2025-11-27,CUST1155,Smartphone,Electronics,South,Chennai,Corporate,Retail Store,5,26869.83,0.15,114196.78,96731.39,17465.39,2025-11
ORD00331,2025-04-16,CUST1254,Mouse,Accessories,East,Bhubaneswar,Corporate,Online,1,1172.35,0.02,1148.9,644.79,504.11,2025-04
ORD00332,2025-07-17,CUST1068,Smartphone,Electronics,South,Hyderabad,Corporate,Distributor,10,29155.15,0.05,276973.92,209917.08,67056.84,2025-07
ORD00333,2025-07-18,CUST1301,Printer,Electronics,South,Bengaluru,Corporate,Distributor,4,12912.24,0.0,51648.96,37187.25,14461.71,2025-07
ORD00334,2025-02-04,CUST1322,Laptop,Electronics,South,Hyderabad,Home Office,Distributor,2,61007.16,0.05,115913.6,87850.31,28063.29,2025-02
ORD00335,2025-12-31,CUST1079,Mouse,Accessories,West,Surat,Corporate,Online,3,1112.83,0.1,3004.64,1836.17,1168.47,2025-12
ORD00336,2025-05-23,CUST1325,Smartphone,Electronics,South,Bengaluru,Home Office,Online,2,25942.47,0.1,46696.45,37357.16,9339.29,2025-05
ORD00337,2025-11-29,CUST1223,Smartphone,Electronics,South,Kochi,Corporate,Retail Store,1,29592.46,0.0,29592.46,21306.57,8285.89,2025-11
ORD00338,2025-03-01,CUST1007,Keyboard,Accessories,East,Kolkata,Consumer,Retail Store,4,2271.69,0.0,9086.76,4997.72,4089.04,2025-03
ORD00339,2025-12-29,CUST1133,Headphones,Electronics,East,Bhubaneswar,Consumer,Online,3,3485.54,0.15,8888.13,7528.77,1359.36,2025-12
ORD00340,2025-03-27,CUST1220,Desk,Furniture,North,Lucknow,Corporate,Online,6,14034.8,0.05,79998.36,52209.46,27788.9,2025-03
ORD00341,2025-05-20,CUST1086,Mouse,Accessories,North,Delhi,Consumer,Online,1,1198.39,0.1,1078.55,659.11,419.44,2025-05
ORD00342,2025-07-08,CUST1261,Headphones,Electronics,South,Hyderabad,Home Office,Retail Store,1,3485.14,0.15,2962.37,2509.3,453.07,2025-07
ORD00343,2025-01-02,CUST1092,Laptop,Electronics,West,Mumbai,Consumer,Online,2,61601.3,0.02,120738.55,88705.87,32032.68,2025-01
ORD00344,2025-01-19,CUST1139,Mouse,Accessories,West,Surat,Consumer,Online,6,1187.3,0.05,6767.61,3918.09,2849.52,2025-01
